date;value
23-04-2019;5.913
24-04-2019;7.5
25-04-2019;9.625
26-04-2019;6.2083
27-04-2019;5.25
28-04-2019;3.9166
29-04-2019;9.625
30-04-2019;8.9583
01-05-2019;5.25
02-05-2019;4.75
03-05-2019;4.3333
04-05-2019;5.625
05-05-2019;4.125
06-05-2019;6.125
07-05-2019;12.59
08-05-2019;4.3333
09-05-2019;8.3333
10-05-2019;4.1666
11-05-2019;2.2083
12-05-2019;5.125
13-05-2019;5.5833
14-05-2019;12.166
15-05-2019;19.416
16-05-2019;4.7083
17-05-2019;3.9166
18-05-2019;3.875
19-05-2019;3.7083
20-05-2019;5.625
21-05-2019;7.5
22-05-2019;9.375
23-05-2019;4.875
24-05-2019;4.7916
25-05-2019;5.375
26-05-2019;4.8333
27-05-2019;4.4583
28-05-2019;4.75
29-05-2019;7.9166
30-05-2019;6.333
31-05-2019;9.6455
01-06-2019;13
02-06-2019;14.083
03-06-2019;11.666
04-06-2019;3.9166
05-06-2019;2.7727
06-06-2019;2.9166
07-06-2019;2.3333
08-06-2019;4
09-06-2019;4.4583
10-06-2019;3.7083
11-06-2019;4.9166
12-06-2019;5.625
13-06-2019;4.7916
14-06-2019;5.2083
15-06-2019;3.4166
16-06-2019;3.9583
17-06-2019;6.2083
18-06-2019;8.7391
19-06-2019;7.9583
20-06-2019;5.0416
21-06-2019;5.0416
22-06-2019;9.0416
23-06-2019;3.9583
24-06-2019;2.9583
25-06-2019;4
26-06-2019;4.5
27-06-2019;6.0833
28-06-2019;5
29-06-2019;3.2916
30-06-2019;2.5416
01-07-2019;2.3021
02-07-2019;2.0625
03-07-2019;1.5833
04-07-2019;4.0833
05-07-2019;4.5416
06-07-2019;5.5
07-07-2019;4.375
08-07-2019;3.75
09-07-2019;7.5833
10-07-2019;15
11-07-2019;17.666
12-07-2019;7.9166
13-07-2019;4.875
14-07-2019;10.291
15-07-2019;8.4583
16-07-2019;5.3333
17-07-2019;3
18-07-2019;11.772
19-07-2019;14
20-07-2019;5.875
21-07-2019;4.8333
22-07-2019;2.9583
23-07-2019;5.2083
24-07-2019;16.291
25-07-2019;9.625
26-07-2019;5.2083
27-07-2019;14.041
28-07-2019;25.916
29-07-2019;9.1666
30-07-2019;20.913
31-07-2019;29.5
01-08-2019;12.916
02-08-2019;4.3333
03-08-2019;9.1666
04-08-2019;5.2083
05-08-2019;19.083
06-08-2019;5.7083
07-08-2019;6.5416
08-08-2019;11.708
09-08-2019;5.2916
10-08-2019;7.75
11-08-2019;2.0833
12-08-2019;5.5625
13-08-2019;9.0416
14-08-2019;11.875
15-08-2019;9.021
16-08-2019;9.021
17-08-2019;6.1666
18-08-2019;4.3333
19-08-2019;4.3333
20-08-2019;1.9583
21-08-2019;4.8333
22-08-2019;5.2916
23-08-2019;10.416
24-08-2019;5.4166
25-08-2019;4.0833
26-08-2019;3.0833
27-08-2019;6.1666
28-08-2019;3.3478
29-08-2019;4.7916
30-08-2019;3.7083
31-08-2019;5.4583
01-09-2019;4.0416
02-09-2019;3.75
03-09-2019;4.5
