date;value
06-11-2019;2.546
07-11-2019;1.525
08-11-2019;1.911
09-11-2019;1.135
10-11-2019;1.32
11-11-2019;1.472
12-11-2019;2.291
13-11-2019;1.637
14-11-2019;1.213
15-11-2019;1.546
16-11-2019;1.712
17-11-2019;1.548
18-11-2019;2.859
19-11-2019;5.049
20-11-2019;5.542
21-11-2019;6.035
22-11-2019;2.221
23-11-2019;1.445
24-11-2019;3.831
25-11-2019;6.932
26-11-2019;3.415
27-11-2019;4.012
28-11-2019;4.012
29-11-2019;4.609
30-11-2019;2.814
01-12-2019;1.796
02-12-2019;2.864
03-12-2019;3.187
04-12-2019;4.923
05-12-2019;8.416
06-12-2019;5.648
07-12-2019;5.245
08-12-2019;2.242
09-12-2019;3.494
10-12-2019;11.61
11-12-2019;2.408
12-12-2019;1.38
13-12-2019;0.799
14-12-2019;7.314
15-12-2019;1.333
16-12-2019;1.33
17-12-2019;2.581
18-12-2019;2.182
19-12-2019;2.842
20-12-2019;4.008
21-12-2019;2.906
22-12-2019;0.683
23-12-2019;8.552
24-12-2019;8.065
25-12-2019;9.018
26-12-2019;6.188
27-12-2019;6.372
28-12-2019;11.52
29-12-2019;10.71
30-12-2019;13.1
31-12-2019;4.98
01-01-2020;3.68
02-01-2020;4.85
03-01-2020;8.37
04-01-2020;3.29
05-01-2020;4.52
06-01-2020;4.87
07-01-2020;8.17
08-01-2020;10.49
09-01-2020;4.37
10-01-2020;3
11-01-2020;5.08
12-01-2020;4.65
13-01-2020;9.34
14-01-2020;2.31
15-01-2020;1.96
16-01-2020;1.6
17-01-2020;1.66
18-01-2020;2.85
19-01-2020;0.48
20-01-2020;1.13
21-01-2020;2.34
22-01-2020;5.13
23-01-2020;4.13
24-01-2020;5.1
25-01-2020;3.67
26-01-2020;3.97
27-01-2020;3.35
28-01-2020;2.96
29-01-2020;7.31
30-01-2020;11.16
31-01-2020;10.92
01-02-2020;7.49
02-02-2020;10.14
03-02-2020;12.04
04-02-2020;3.36
05-02-2020;1.61
06-02-2020;6.08
07-02-2020;5.47
08-02-2020;2.81
09-02-2020;4.56
10-02-2020;6
11-02-2020;3.24
12-02-2020;2.45
13-02-2020;2.41
14-02-2020;3.74
15-02-2020;3.56
16-02-2020;9.34
17-02-2020;1.4
18-02-2020;3.81
19-02-2020;3.02
20-02-2020;2.65
21-02-2020;3.27
22-02-2020;2.87
23-02-2020;1.78
24-02-2020;1.99
25-02-2020;1.6
26-02-2020;1.15
27-02-2020;1.71
28-02-2020;5.64
29-02-2020;0.59
01-03-2020;1.08
02-03-2020;1.18
03-03-2020;1.09
04-03-2020;4.47
05-03-2020;2.18
06-03-2020;1.07
07-03-2020;1.57
08-03-2020;1.09
09-03-2020;1.71
10-03-2020;3.19
11-03-2020;2.96
12-03-2020;1.13
13-03-2020;0.89
14-03-2020;1.49
15-03-2020;0.93
16-03-2020;0.7
17-03-2020;1.47
18-03-2020;1.27
19-03-2020;1.94
20-03-2020;2.2
21-03-2020;1.04
22-03-2020;0.4
23-03-2020;0.35
24-03-2020;1.29
25-03-2020;1.85
26-03-2020;0.98
27-03-2020;0.56
28-03-2020;0.91
29-03-2020;0.72
30-03-2020;0.27
31-03-2020;0.52
01-04-2020;0.82
02-04-2020;0.41
03-04-2020;0.46
04-04-2020;1.21
05-04-2020;0.32
06-04-2020;0.29
07-04-2020;0.86
08-04-2020;0.93
09-04-2020;1.02
10-04-2020;0.59
11-04-2020;0.3
12-04-2020;0.22
13-04-2020;0.64
14-04-2020;1.23
15-04-2020;1.06
16-04-2020;1.49
17-04-2020;1.15
18-04-2020;0.66
19-04-2020;0.32
20-04-2020;0.61
21-04-2020;0.53
22-04-2020;0.74
23-04-2020;0.89
24-04-2020;1.1
25-04-2020;0.63
26-04-2020;0.4
27-04-2020;0.63
28-04-2020;0.59
29-04-2020;1.68
30-04-2020;0.99
01-05-2020;0.49
02-05-2020;0.6
03-05-2020;0.66
04-05-2020;4.13
05-05-2020;1.28
06-05-2020;0.85
07-05-2020;1.06
08-05-2020;1.19
09-05-2020;0.47
10-05-2020;0.33
11-05-2020;0.91
12-05-2020;0.36
13-05-2020;0.54
14-05-2020;0.34
15-05-2020;0.68
16-05-2020;1.19
17-05-2020;1.19
18-05-2020;1.7
19-05-2020;1.34
20-05-2020;2.44
21-05-2020;1.21
22-05-2020;0.91
23-05-2020;0.64
24-05-2020;0.22
25-05-2020;0.64
26-05-2020;0.81
27-05-2020;1.09
28-05-2020;2.38
29-05-2020;1.67
30-05-2020;1.37
31-05-2020;1.07
01-06-2020;3.22
02-06-2020;1.2
03-06-2020;0.75
04-06-2020;0.33
05-06-2020;0.49
06-06-2020;0.51
07-06-2020;0.5
08-06-2020;0.51
09-06-2020;0.52
10-06-2020;0.7
11-06-2020;0.74
12-06-2020;0.47
13-06-2020;0.38
14-06-2020;0.51
15-06-2020;0.68
16-06-2020;0.58
17-06-2020;0.85
18-06-2020;1.25
19-06-2020;1.65
20-06-2020;1.49
21-06-2020;0.72
22-06-2020;1.11
23-06-2020;3.14
24-06-2020;1.44
25-06-2020;1.17
26-06-2020;0.9
