date;value
29-01-2019;36.25
30-01-2019;59
31-01-2019;45.708
01-02-2019;34.041
02-02-2019;35.458
03-02-2019;40.583
04-02-2019;71.041
05-02-2019;51.583
06-02-2019;47.333
07-02-2019;46.083
08-02-2019;59.583
09-02-2019;48.375
10-02-2019;25.833
11-02-2019;42.875
12-02-2019;49.136
13-02-2019;56.125
14-02-2019;64.625
15-02-2019;73.625
16-02-2019;64.5
17-02-2019;49.375
18-02-2019;46.25
19-02-2019;45.916
20-02-2019;49.916
21-02-2019;61.65
22-02-2019;69.541
23-02-2019;53.5
24-02-2019;47.75
25-02-2019;63
26-02-2019;64.5
27-02-2019;63.083
28-02-2019;54.608
01-03-2019;44.458
02-03-2019;43.541
03-03-2019;27.958
04-03-2019;23.708
05-03-2019;32.75
06-03-2019;24.833
07-03-2019;39.333
08-03-2019;37.916
09-03-2019;29.833
10-03-2019;17.458
11-03-2019;31.208
12-03-2019;31.181
13-03-2019;27.666
14-03-2019;23.958
15-03-2019;40.333
16-03-2019;28.041
17-03-2019;19.541
18-03-2019;28.958
19-03-2019;43.25
20-03-2019;33.125
21-03-2019;37.958
22-03-2019;50.541
23-03-2019;43.375
24-03-2019;27.583
25-03-2019;22.25
26-03-2019;24.217
27-03-2019;29.625
28-03-2019;33.5
29-03-2019;34.916
30-03-2019;43.958
31-03-2019;33.875
01-04-2019;42.75
02-04-2019;32.25
03-04-2019;24.875
04-04-2019;41.25
05-04-2019;35.458
06-04-2019;30.541
07-04-2019;23.125
08-04-2019;33.916
09-04-2019;30.083
10-04-2019;28
11-04-2019;39.166
12-04-2019;39.291
13-04-2019;41.458
14-04-2019;27.833
15-04-2019;25.416
16-04-2019;30.833
17-04-2019;31.666
18-04-2019;19.166
19-04-2019;22.416
20-04-2019;34.625
21-04-2019;23.291
22-04-2019;31.5
23-04-2019;26.913
24-04-2019;24.333
25-04-2019;27.25
26-04-2019;22.125
27-04-2019;18.75
28-04-2019;12.416
29-04-2019;29.333
30-04-2019;29.083
01-05-2019;17.75
02-05-2019;22.708
03-05-2019;26.916
04-05-2019;19.75
05-05-2019;10.583
06-05-2019;27.416
07-05-2019;41
08-05-2019;18.5
09-05-2019;41.5
10-05-2019;20.583
11-05-2019;15.041
12-05-2019;10.208
13-05-2019;19.916
14-05-2019;31.416
15-05-2019;38.083
16-05-2019;22.875
17-05-2019;26.125
18-05-2019;16.583
19-05-2019;15.041
20-05-2019;25.875
21-05-2019;28.479
22-05-2019;31.083
23-05-2019;21.375
24-05-2019;17.708
25-05-2019;14.875
26-05-2019;12.125
27-05-2019;16.666
28-05-2019;18.083
29-05-2019;23.875
30-05-2019;20.979
31-05-2019;28.8225
01-06-2019;36.666
02-06-2019;28.5
03-06-2019;27.625
04-06-2019;18.875
05-06-2019;21.181
06-06-2019;21.333
07-06-2019;17.041
08-06-2019;18.458
09-06-2019;18.625
10-06-2019;18.25
11-06-2019;12.666
12-06-2019;19.125
13-06-2019;26
14-06-2019;30.541
15-06-2019;17.041
16-06-2019;16.958
17-06-2019;26.375
18-06-2019;29.521
19-06-2019;20.916
20-06-2019;21.083
21-06-2019;15.291
22-06-2019;19.458
23-06-2019;19.291
24-06-2019;30.208
25-06-2019;24.208
26-06-2019;17.833
27-06-2019;22.083
28-06-2019;20.375
29-06-2019;13.833
30-06-2019;9.8333
01-07-2019;13.5
02-07-2019;14.681
03-07-2019;19.541
04-07-2019;25.375
05-07-2019;21.708
06-07-2019;19.833
07-07-2019;13.708
08-07-2019;17.75
09-07-2019;21.458
10-07-2019;24.708
11-07-2019;29.125
12-07-2019;18.5
13-07-2019;10.708
14-07-2019;11.666
15-07-2019;17
16-07-2019;19.041
17-07-2019;22.958
18-07-2019;18.347
19-07-2019;22.166
20-07-2019;16.041
21-07-2019;10.666
22-07-2019;13.125
23-07-2019;22.291
24-07-2019;26.291
25-07-2019;20.333
26-07-2019;17.625
27-07-2019;12.875
28-07-2019;14.375
29-07-2019;14.125
30-07-2019;16.565
31-07-2019;16.875
01-08-2019;17.416
02-08-2019;19.708
03-08-2019;20.25
04-08-2019;15.125
05-08-2019;23.166
06-08-2019;20.875
07-08-2019;21
08-08-2019;18.458
09-08-2019;23.875
10-08-2019;17.291
11-08-2019;11.833
12-08-2019;16.937
13-08-2019;22.041
14-08-2019;17.375
15-08-2019;20.563
16-08-2019;20.563
17-08-2019;23.75
18-08-2019;15.416
19-08-2019;16.666
20-08-2019;14.291
21-08-2019;16.791
22-08-2019;24.041
23-08-2019;44.916
24-08-2019;17.875
25-08-2019;12.708
26-08-2019;21.583
27-08-2019;22.583
28-08-2019;18.652
29-08-2019;22.125
30-08-2019;18.791
31-08-2019;17.583
01-09-2019;12.083
02-09-2019;14.291
03-09-2019;24.833
04-09-2019;21.541
05-09-2019;17.041
06-09-2019;23.666
07-09-2019;21.375
08-09-2019;15.958
09-09-2019;12.25
10-09-2019;18.545
11-09-2019;22.791
12-09-2019;21.833
13-09-2019;22.666
14-09-2019;18.125
15-09-2019;16.166
16-09-2019;30.916
17-09-2019;30.041
18-09-2019;19.583
19-09-2019;21.583
20-09-2019;28.208
21-09-2019;19.041
22-09-2019;18.791
23-09-2019;30.833
24-09-2019;24.25
25-09-2019;29.695
26-09-2019;30.041
27-09-2019;24.458
28-09-2019;27.333
29-09-2019;19.333
30-09-2019;21.208
01-10-2019;18.333
02-10-2019;17.375
03-10-2019;26.208
04-10-2019;27.458
05-10-2019;22.333
06-10-2019;17
07-10-2019;34
08-10-2019;27.545
09-10-2019;26.666
10-10-2019;28.708
11-10-2019;28.125
12-10-2019;21.208
13-10-2019;16.5
14-10-2019;27.708
15-10-2019;37.833
16-10-2019;39.541
17-10-2019;29.208
18-10-2019;37.458
19-10-2019;22.75
20-10-2019;21.916
21-10-2019;31.708
22-10-2019;29.782
23-10-2019;36.833
24-10-2019;38.291
25-10-2019;30.041
26-10-2019;40.625
27-10-2019;36.75
28-10-2019;46.25
29-10-2019;41.458
30-10-2019;38.375
31-10-2019;31.5
01-11-2019;25.791
02-11-2019;17.5
03-11-2019;10.375
04-11-2019;19.583
05-11-2019;23.333
